prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,0,16,1024,69.7817
64,0,16,2048,99.5843
64,0,16,4096,158.241
64,0,16,8192,274.818
64,0,16,16384,506.19
64,0,32,16,27.766
64,0,32,32,30.5497
64,0,32,64,33.4613
64,0,32,128,45.824
64,0,32,256,54.2623
64,0,32,512,71.147
64,0,32,1024,100.833
64,0,32,2048,161.91
64,0,32,4096,277.645
64,0,32,8192,507.439
64,0,32,16384,966.268
64,0,64,16,30.5927
64,0,64,32,35.595
64,0,64,64,40.427
64,0,64,128,50.4967
64,0,64,256,66.838
64,0,64,512,97.771
64,0,64,1024,156.834
64,0,64,2048,272.653
64,0,64,4096,506.574
64,0,64,8192,969.447
64,0,64,16384,1875.73
64,0,128,16,37.2923
64,0,128,32,45.888
64,0,128,64,55.5843
64,0,128,128,71.851
64,0,128,256,102.315
64,0,128,512,161.537
64,0,128,1024,278.594
64,0,128,2048,510.351
64,0,128,4096,972.444
64,0,128,8192,1908.39
64,0,128,16384,3746.99
64,16,0,0,23.4663
64,16,1,16,29.7597
64,16,1,32,31.6693
64,16,1,64,34.027
64,16,1,128,40.0107
64,16,1,256,40.31
64,16,1,512,40.1813
64,16,1,1024,40.757
64,16,1,2048,41.7173
64,16,1,4096,44.2987
64,16,1,8192,55.5843
64,16,1,16384,72.672
64,16,2,16,29.8247
64,16,2,32,31.669
64,16,2,64,33.963
64,16,2,128,40.5657
64,16,2,256,40.3093
64,16,2,512,40.7467
64,16,2,1024,41.5687
64,16,2,2048,43.8933
64,16,2,4096,53.8787
64,16,2,8192,71.2323
64,16,2,16384,100.235
64,16,4,16,29.728
64,16,4,32,31.68
64,16,4,64,34.144
64,16,4,128,40.256
64,16,4,256,40.747
64,16,4,512,41.5573
64,16,4,1024,43.5623
64,16,4,2048,53.3547
64,16,4,4096,71.6593
64,16,4,8192,100.353
64,16,4,16384,156.513
64,16,8,16,29.8233
64,16,8,32,31.9467
64,16,8,64,34.23
64,16,8,128,40.8007
64,16,8,256,41.8993
64,16,8,512,47.2213
64,16,8,1024,54.347
64,16,8,2048,71.1043
64,16,8,4096,99.9477
64,16,8,8192,158.678
64,16,8,16384,270.743
64,16,16,16,30.059
64,16,16,32,32.3733
64,16,16,64,34.827
64,16,16,128,41.8993
64,16,16,256,46.9127
64,16,16,512,55.7867
64,16,16,1024,73.099
64,16,16,2048,102.72
64,16,16,4096,160.182
64,16,16,8192,278.028
64,16,16,16384,506.52
64,16,32,16,30.8583
64,16,32,32,33.6113
64,16,32,64,36.4373
64,16,32,128,48.512
64,16,32,256,57.2803
64,16,32,512,74.1663
64,16,32,1024,103.926
64,16,32,2048,163.926
64,16,32,4096,279.415
64,16,32,8192,510.361
64,16,32,16384,964.582
64,16,64,16,33.611
64,16,64,32,38.464
64,16,64,64,43.5093
64,16,64,128,53.408
64,16,64,256,70.3263
64,16,64,512,101.024
64,16,64,1024,159.084
64,16,64,2048,275.597
64,16,64,4096,507.545
64,16,64,8192,965.339
64,16,64,16384,1866.49
64,16,128,16,40.3413
64,16,128,32,49.1737
64,16,128,64,58.4963
64,16,128,128,74.784
64,16,128,256,104.801
64,16,128,512,163.766
64,16,128,1024,280.759
64,16,128,2048,515.865
64,16,128,4096,980.176
64,16,128,8192,1902.35
64,16,128,16384,3760.33
64,32,0,0,23.5413
64,32,1,16,29.8667
64,32,1,32,31.7867
64,32,1,64,34.0803
64,32,1,128,40.331
64,32,1,256,40.4377
64,32,1,512,40.374
64,32,1,1024,40.7147
64,32,1,2048,42.0267
64,32,1,4096,44.502
64,32,1,8192,55.9367
64,32,1,16384,73.463
64,32,2,16,29.8773
64,32,2,32,31.7013
64,32,2,64,34.048
64,32,2,128,40.2347
64,32,2,256,40.6613
64,32,2,512,40.4587
64,32,2,1024,41.984
64,32,2,2048,43.8187
64,32,2,4096,54.5073
64,32,2,8192,71.03
64,32,2,16384,100.268
64,32,4,16,29.824
64,32,4,32,31.8827
64,32,4,64,34.2827
64,32,4,128,40.6827
64,32,4,256,40.5337
64,32,4,512,41.739
64,32,4,1024,43.5307
64,32,4,2048,53.9417
64,32,4,4096,71.1043
64,32,4,8192,100.577
64,32,4,16384,155.948
64,32,8,16,29.898
64,32,8,32,31.851
64,32,8,64,34.347
64,32,8,128,40.7793
64,32,8,256,41.7603
64,32,8,512,46.784
64,32,8,1024,54.2513
64,32,8,2048,71.6163
64,32,8,4096,99.8723
64,32,8,8192,158.284
64,32,8,16384,268.3
64,32,16,16,30.08
64,32,16,32,32.2027
64,32,16,64,34.838
64,32,16,128,41.963
64,32,16,256,47.413
64,32,16,512,55.424
64,32,16,1024,73.536
64,32,16,2048,103.051
64,32,16,4096,162.508
64,32,16,8192,279.756
64,32,16,16384,511.96
64,32,32,16,30.8693
64,32,32,32,33.7597
64,32,32,64,36.2457
64,32,32,128,48.5437
64,32,32,256,57.355
64,32,32,512,73.558
64,32,32,1024,104.395
64,32,32,2048,163.307
64,32,32,4096,278.946
64,32,32,8192,510.756
64,32,32,16384,963.877
64,32,64,16,33.771
64,32,64,32,38.6133
64,32,64,64,43.691
64,32,64,128,53.771
64,32,64,256,70.358
64,32,64,512,101.099
64,32,64,1024,157.836
64,32,64,2048,275.414
64,32,64,4096,505.816
64,32,64,8192,966.64
64,32,64,16384,1875.77
64,32,128,16,40.4583
64,32,128,32,48.8533
64,32,128,64,58.6353
64,32,128,128,74.7737
64,32,128,256,104.598
64,32,128,512,163.883
64,32,128,1024,282.924
64,32,128,2048,512.951
64,32,128,4096,976.506
64,32,128,8192,1905.46
64,32,128,16384,3759.77
64,64,0,0,26.0477
64,64,1,16,32.256
64,64,1,32,34.3473
64,64,1,64,36.619
64,64,1,128,42.944
64,64,1,256,42.9233
64,64,1,512,42.9127
64,64,1,1024,43.232
64,64,1,2048,44.6293
64,64,1,4096,46.934
64,64,1,8192,58.5927
64,64,1,16384,75.5843
64,64,2,16,32.32
64,64,2,32,34.272
64,64,2,64,36.7147
64,64,2,128,42.593
64,64,2,256,43.0723
64,64,2,512,42.9973
64,64,2,1024,44.4697
64,64,2,2048,46.1123
64,64,2,4096,56.6937
64,64,2,8192,73.6327
64,64,2,16384,102.752
64,64,4,16,32.416
64,64,4,32,34.4533
64,64,4,64,36.6933
64,64,4,128,43.222
64,64,4,256,43.0823
64,64,4,512,44.192
64,64,4,1024,46.123
64,64,4,2048,56.3413
64,64,4,4096,73.493
64,64,4,8192,102.454
64,64,4,16384,160.15
64,64,8,16,32.448
64,64,8,32,34.4533
64,64,8,64,36.9177
64,64,8,128,43.3597
64,64,8,256,44.2243
64,64,8,512,49.7067
64,64,8,1024,56.683
64,64,8,2048,73.355
64,64,8,4096,102.326
64,64,8,8192,159.382
64,64,8,16384,272.001
64,64,16,16,32.555
64,64,16,32,34.806
64,64,16,64,37.4503
64,64,16,128,44.5443
64,64,16,256,49.7067
64,64,16,512,58.102
64,64,16,1024,74.9013
64,64,16,2048,106.155
64,64,16,4096,166.294
64,64,16,8192,279.329
64,64,16,16384,509.73
64,64,32,16,33.2697
64,64,32,32,36.1913
64,64,32,64,38.9227
64,64,32,128,51.4773
64,64,32,256,59.617
64,64,32,512,76.534
64,64,32,1024,106.55
64,64,32,2048,165.526
64,64,32,4096,280.396
64,64,32,8192,509.933
64,64,32,16384,968.431
64,64,64,16,36.1493
64,64,64,32,40.9703
64,64,64,64,46.2403
64,64,64,128,56.2247
64,64,64,256,72.6297
64,64,64,512,103.638
64,64,64,1024,163.03
64,64,64,2048,278.304
64,64,64,4096,512.919
64,64,64,8192,964.154
64,64,64,16384,1874.08
64,64,128,16,42.795
64,64,128,32,51.6267
64,64,128,64,61.0347
64,64,128,128,77.078
64,64,128,256,107.926
64,64,128,512,167.105
64,64,128,1024,285.239
64,64,128,2048,514.221
64,64,128,4096,984.004
64,64,128,8192,1903.18
64,64,128,16384,3756.56
64,128,0,0,30.112
64,128,1,16,36.492
64,128,1,32,38.5393
64,128,1,64,40.8857
64,128,1,128,46.8053
64,128,1,256,47.104
64,128,1,512,47.083
64,128,1,1024,47.4557
64,128,1,2048,48.7797
64,128,1,4096,51.413
64,128,1,8192,62.976
64,128,1,16384,80.0967
64,128,2,16,36.5447
64,128,2,32,38.529
64,128,2,64,40.949
64,128,2,128,47.1253
64,128,2,256,47.1137
64,128,2,512,47.3173
64,128,2,1024,48.4163
64,128,2,2048,50.539
64,128,2,4096,61.462
64,128,2,8192,79.1133
64,128,2,16384,108.277
64,128,4,16,36.4157
64,128,4,32,38.55
64,128,4,64,41.0027
64,128,4,128,47.115
64,128,4,256,47.2963
64,128,4,512,48.2243
64,128,4,1024,50.5283
64,128,4,2048,60.565
64,128,4,4096,79.1253
64,128,4,8192,106.891
64,128,4,16384,165.12
64,128,8,16,36.5863
64,128,8,32,38.7093
64,128,8,64,41.0453
64,128,8,128,47.5097
64,128,8,256,48.341
64,128,8,512,53.6857
64,128,8,1024,61.0027
64,128,8,2048,78.2297
64,128,8,4096,107.521
64,128,8,8192,165.931
64,128,8,16384,276.875
64,128,16,16,36.9177
64,128,16,32,39.232
64,128,16,64,41.7387
64,128,16,128,48.757
64,128,16,256,54.144
64,128,16,512,62.368
64,128,16,1024,80.1813
64,128,16,2048,110.379
64,128,16,4096,166.922
64,128,16,8192,285.591
64,128,16,16384,515.33
64,128,32,16,37.5897
64,128,32,32,40.341
64,128,32,64,42.933
64,128,32,128,55.2533
64,128,32,256,64.0217
64,128,32,512,81.6967
64,128,32,1024,110.869
64,128,32,2048,170.103
64,128,32,4096,286.348
64,128,32,8192,516.951
64,128,32,16384,971.503
64,128,64,16,40.4057
64,128,64,32,45.0987
64,128,64,64,50.613
64,128,64,128,60.16
64,128,64,256,77.259
64,128,64,512,107.585
64,128,64,1024,166.112
64,128,64,2048,283.405
64,128,64,4096,514.145
64,128,64,8192,972.366
64,128,64,16384,1888.74
64,128,128,16,47.317
64,128,128,32,56
64,128,128,64,65.7287
64,128,128,128,82.0697
64,128,128,256,112.694
64,128,128,512,172.481
64,128,128,1024,286.23
64,128,128,2048,519.778
64,128,128,4096,986.531
64,128,128,8192,1920.44
64,128,128,16384,3779.74
64,256,0,0,30.1863
64,256,1,16,36.7793
64,256,1,32,38.624
64,256,1,64,40.9497
64,256,1,128,46.944
64,256,1,256,47.2327
64,256,1,512,47.253
64,256,1,1024,47.5627
64,256,1,2048,48.8003
64,256,1,4096,51.573
64,256,1,8192,63.1033
64,256,1,16384,81.4293
64,256,2,16,36.598
64,256,2,32,38.5393
64,256,2,64,40.9063
64,256,2,128,47.296
64,256,2,256,47.1567
64,256,2,512,47.6047
64,256,2,1024,48.5007
64,256,2,2048,50.9657
64,256,2,4096,61.4833
64,256,2,8192,79.6803
64,256,2,16384,108.939
64,256,4,16,36.747
64,256,4,32,38.6033
64,256,4,64,41.1417
64,256,4,128,47.168
64,256,4,256,47.53
64,256,4,512,48.2137
64,256,4,1024,50.581
64,256,4,2048,61.1413
64,256,4,4096,79.126
64,256,4,8192,108.246
64,256,4,16384,165.121
64,256,8,16,36.885
64,256,8,32,38.7307
64,256,8,64,41.1737
64,256,8,128,47.7237
64,256,8,256,48.4487
64,256,8,512,54.0057
64,256,8,1024,61.7277
64,256,8,2048,79.1263
64,256,8,4096,107.372
64,256,8,8192,165.227
64,256,8,16384,275.233
64,256,16,16,37.1307
64,256,16,32,39.3067
64,256,16,64,41.761
64,256,16,128,48.864
64,256,16,256,54.081
64,256,16,512,63.2753
64,256,16,1024,80.928
64,256,16,2048,111.062
64,256,16,4096,168.906
64,256,16,8192,283.543
64,256,16,16384,515.319
64,256,32,16,37.6533
64,256,32,32,40.6507
64,256,32,64,43.37
64,256,32,128,55.861
64,256,32,256,64.257
64,256,32,512,81.7173
64,256,32,1024,110.88
64,256,32,2048,171.105
64,256,32,4096,290.102
64,256,32,8192,517.442
64,256,32,16384,969.816
64,256,64,16,40.48
64,256,64,32,45.7603
64,256,64,64,50.8803
64,256,64,128,60.725
64,256,64,256,77.9097
64,256,64,512,107.072
64,256,64,1024,168.235
64,256,64,2048,282.422
64,256,64,4096,516.417
64,256,64,8192,972.045
64,256,64,16384,1883.46
64,256,128,16,47.2217
64,256,128,32,56.3843
64,256,128,64,66.122
64,256,128,128,82.987
64,256,128,256,113.025
64,256,128,512,172.139
64,256,128,1024,288.811
64,256,128,2048,520.812
64,256,128,4096,984.344
64,256,128,8192,1918.55
64,256,128,16384,3774.54
64,512,0,0,30.1867
64,512,1,16,36.7993
64,512,1,32,38.7197
64,512,1,64,40.9713
64,512,1,128,47.1257
64,512,1,256,47.264
64,512,1,512,47.2537
64,512,1,1024,47.7773
64,512,1,2048,49.035
64,512,1,4096,51.9037
64,512,1,8192,63.968
64,512,1,16384,81.6533
64,512,2,16,36.7673
64,512,2,32,38.667
64,512,2,64,40.982
64,512,2,128,47.2853
64,512,2,256,47.1677
64,512,2,512,47.2963
64,512,2,1024,48.5227
64,512,2,2048,51.307
64,512,2,4096,62.027
64,512,2,8192,80.5657
64,512,2,16384,108.598
64,512,4,16,36.6933
64,512,4,32,38.7637
64,512,4,64,40.9493
64,512,4,128,47.0507
64,512,4,256,47.5517
64,512,4,512,48.2343
64,512,4,1024,51.0717
64,512,4,2048,61.4723
64,512,4,4096,79.6913
64,512,4,8192,108.448
64,512,4,16384,165.665
64,512,8,16,36.8743
64,512,8,32,38.817
64,512,8,64,41.248
64,512,8,128,47.7227
64,512,8,256,48.682
64,512,8,512,54.336
64,512,8,1024,61.569
64,512,8,2048,79.1587
64,512,8,4096,108.182
64,512,8,8192,166.645
64,512,8,16384,274.028
64,512,16,16,37.184
64,512,16,32,39.296
64,512,16,64,42.0377
64,512,16,128,48.8327
64,512,16,256,54.1977
64,512,16,512,62.912
64,512,16,1024,80.8437
64,512,16,2048,110.422
64,512,16,4096,169.643
64,512,16,8192,285.345
64,512,16,16384,520.193
64,512,32,16,38.091
64,512,32,32,40.7147
64,512,32,64,43.4237
64,512,32,128,55.744
64,512,32,256,64.5543
64,512,32,512,81.461
64,512,32,1024,111.616
64,512,32,2048,171.446
64,512,32,4096,288.737
64,512,32,8192,520.983
64,512,32,16384,973.388
64,512,64,16,40.5867
64,512,64,32,45.856
64,512,64,64,50.9017
64,512,64,128,60.8227
64,512,64,256,77.8137
64,512,64,512,107.659
64,512,64,1024,167.67
64,512,64,2048,283.212
64,512,64,4096,516.407
64,512,64,8192,970.828
64,512,64,16384,1888.95
64,512,128,16,47.2317
64,512,128,32,56.641
64,512,128,64,66.4537
64,512,128,128,82.8377
64,512,128,256,113.494
64,512,128,512,172.875
64,512,128,1024,289.184
64,512,128,2048,522.817
64,512,128,4096,990.776
64,512,128,8192,1911.39
64,512,128,16384,3781.12
64,1024,0,0,31.829
64,1024,1,16,38.4537
64,1024,1,32,40.3953
64,1024,1,64,42.5387
64,1024,1,128,48.6393
64,1024,1,256,48.8217
64,1024,1,512,49.0033
64,1024,1,1024,49.3333
64,1024,1,2048,50.8267
64,1024,1,4096,53.7917
64,1024,1,8192,65.824
64,1024,1,16384,83.894
64,1024,2,16,38.4
64,1024,2,32,40.3737
64,1024,2,64,42.6983
64,1024,2,128,48.8853
64,1024,2,256,49.184
64,1024,2,512,48.949
64,1024,2,1024,50.677
64,1024,2,2048,53.2053
64,1024,2,4096,64.2143
64,1024,2,8192,81.931
64,1024,2,16384,110.848
64,1024,4,16,38.453
64,1024,4,32,40.3947
64,1024,4,64,42.9117
64,1024,4,128,49.142
64,1024,4,256,49.259
64,1024,4,512,50.2393
64,1024,4,1024,53.1097
64,1024,4,2048,64.0327
64,1024,4,4096,81.6637
64,1024,4,8192,110.646
64,1024,4,16384,168.32
64,1024,8,16,38.4843
64,1024,8,32,40.3733
64,1024,8,64,43.0827
64,1024,8,128,49.3867
64,1024,8,256,50.5073
64,1024,8,512,55.8293
64,1024,8,1024,63.905
64,1024,8,2048,81.3223
64,1024,8,4096,110.464
64,1024,8,8192,166.795
64,1024,8,16384,277.708
64,1024,16,16,38.9867
64,1024,16,32,41.1847
64,1024,16,64,43.7123
64,1024,16,128,51.04
64,1024,16,256,56.4163
64,1024,16,512,65.2057
64,1024,16,1024,82.5283
64,1024,16,2048,113.334
64,1024,16,4096,171.616
64,1024,16,8192,286.667
64,1024,16,16384,520.374
64,1024,32,16,39.5633
64,1024,32,32,42.539
64,1024,32,64,45.29
64,1024,32,128,57.792
64,1024,32,256,66.8483
64,1024,32,512,83.659
64,1024,32,1024,114.059
64,1024,32,2048,173.195
64,1024,32,4096,289.823
64,1024,32,8192,516.715
64,1024,32,16384,979.863
64,1024,64,16,42.5283
64,1024,64,32,47.211
64,1024,64,64,52.79
64,1024,64,128,62.763
64,1024,64,256,79.4347
64,1024,64,512,110.07
64,1024,64,1024,170.198
64,1024,64,2048,286.102
64,1024,64,4096,517.099
64,1024,64,8192,972.493
64,1024,64,16384,1881.4
64,1024,128,16,49.1207
64,1024,128,32,58.9757
64,1024,128,64,68.876
64,1024,128,128,85.44
64,1024,128,256,116.544
64,1024,128,512,175.382
64,1024,128,1024,290.795
64,1024,128,2048,525.932
64,1024,128,4096,989.207
64,1024,128,8192,1916.82
64,1024,128,16384,3768.7
64,2048,0,0,35.4453
64,2048,1,16,41.8237
64,2048,1,32,43.8083
64,2048,1,64,46.0693
64,2048,1,128,52.2447
64,2048,1,256,52.3627
64,2048,1,512,52.3947
64,2048,1,1024,52.7147
64,2048,1,2048,54.0797
64,2048,1,4096,57.153
64,2048,1,8192,68.811
64,2048,1,16384,86.934
64,2048,2,16,41.9403
64,2048,2,32,44.032
64,2048,2,64,46.272
64,2048,2,128,52.5763
64,2048,2,256,52.5013
64,2048,2,512,52.7467
64,2048,2,1024,54.3897
64,2048,2,2048,56.5017
64,2048,2,4096,67.52
64,2048,2,8192,85.824
64,2048,2,16384,114.443
64,2048,4,16,41.845
64,2048,4,32,44.0743
64,2048,4,64,46.5807
64,2048,4,128,52.3727
64,2048,4,256,52.9607
64,2048,4,512,54.219
64,2048,4,1024,56.3103
64,2048,4,2048,67.4663
64,2048,4,4096,84.992
64,2048,4,8192,114.603
64,2048,4,16384,170.869
64,2048,8,16,42.1547
64,2048,8,32,44.1493
64,2048,8,64,46.4427
64,2048,8,128,52.7787
64,2048,8,256,53.8667
64,2048,8,512,59.819
64,2048,8,1024,67.2
64,2048,8,2048,85.2903
64,2048,8,4096,114.837
64,2048,8,8192,171.585
64,2048,8,16384,281.409
64,2048,16,16,42.2717
64,2048,16,32,44.704
64,2048,16,64,47.1243
64,2048,16,128,54.0803
64,2048,16,256,59.4987
64,2048,16,512,68.192
64,2048,16,1024,86.433
64,2048,16,2048,115.893
64,2048,16,4096,177.173
64,2048,16,8192,293.131
64,2048,16,16384,527.372
64,2048,32,16,43.4027
64,2048,32,32,46.1547
64,2048,32,64,49.28
64,2048,32,128,61.1413
64,2048,32,256,70.283
64,2048,32,512,87.6273
64,2048,32,1024,118.347
64,2048,32,2048,175.936
64,2048,32,4096,291.873
64,2048,32,8192,525.963
64,2048,32,16384,982.498
64,2048,64,16,46.0373
64,2048,64,32,51.275
64,2048,64,64,56.203
64,2048,64,128,66.2397
64,2048,64,256,83.094
64,2048,64,512,113.494
64,2048,64,1024,172.246
64,2048,64,2048,289.504
64,2048,64,4096,519.35
64,2048,64,8192,974.017
64,2048,64,16384,1901.19
64,2048,128,16,53.0457
64,2048,128,32,62.699
64,2048,128,64,72.6927
64,2048,128,128,89.6747
64,2048,128,256,120.021
64,2048,128,512,180.341
64,2048,128,1024,295.839
64,2048,128,2048,529.025
64,2048,128,4096,993.952
64,2048,128,8192,1915.55
64,2048,128,16384,3769.26
64,4096,0,0,60.7463
64,4096,1,16,67.9677
64,4096,1,32,69.7493
64,4096,1,64,72.4063
64,4096,1,128,78.4107
64,4096,1,256,78.4107
64,4096,1,512,78.8483
64,4096,1,1024,79.0827
64,4096,1,2048,80.2557
64,4096,1,4096,83.7863
64,4096,1,8192,95.2003
64,4096,1,16384,113.355
64,4096,2,16,67.6267
64,4096,2,32,69.4187
64,4096,2,64,72.0857
64,4096,2,128,78.24
64,4096,2,256,77.696
64,4096,2,512,78.4107
64,4096,2,1024,79.9467
64,4096,2,2048,83.5943
64,4096,2,4096,93.0873
64,4096,2,8192,112.288
64,4096,2,16384,140.491
64,4096,4,16,67.3713
64,4096,4,32,69.5253
64,4096,4,64,72.054
64,4096,4,128,78.272
64,4096,4,256,78.1873
64,4096,4,512,79.8507
64,4096,4,1024,82.06
64,4096,4,2048,92.8313
64,4096,4,4096,110.603
64,4096,4,8192,139.338
64,4096,4,16384,196.438
64,4096,8,16,67.0507
64,4096,8,32,70.0587
64,4096,8,64,71.5947
64,4096,8,128,78.3043
64,4096,8,256,79.6593
64,4096,8,512,84.8957
64,4096,8,1024,93.4293
64,4096,8,2048,111.125
64,4096,8,4096,138.923
64,4096,8,8192,196.459
64,4096,8,16384,306.944
64,4096,16,16,67.6277
64,4096,16,32,70.016
64,4096,16,64,72.4903
64,4096,16,128,80.0323
64,4096,16,256,85.706
64,4096,16,512,94.261
64,4096,16,1024,111.477
64,4096,16,2048,141.963
64,4096,16,4096,201.6
64,4096,16,8192,316.053
64,4096,16,16384,548.278
64,4096,32,16,68.7043
64,4096,32,32,71.722
64,4096,32,64,75.3277
64,4096,32,128,87.7543
64,4096,32,256,96.2667
64,4096,32,512,113.163
64,4096,32,1024,142.753
64,4096,32,2048,205.568
64,4096,32,4096,318.592
64,4096,32,8192,547.648
64,4096,32,16384,1012.73
64,4096,64,16,71.9573
64,4096,64,32,77.4823
64,4096,64,64,82.1867
64,4096,64,128,92.117
64,4096,64,256,109.141
64,4096,64,512,138.154
64,4096,64,1024,199.745
64,4096,64,2048,313.429
64,4096,64,4096,541.889
64,4096,64,8192,1000.61
64,4096,64,16384,1914.07
64,4096,128,16,79.8937
64,4096,128,32,90.0693
64,4096,128,64,98.784
64,4096,128,128,115.339
64,4096,128,256,144.651
64,4096,128,512,204.683
64,4096,128,1024,324.074
64,4096,128,2048,556.437
64,4096,128,4096,1022.71
64,4096,128,8192,1946.7
64,4096,128,16384,3798.95
64,8192,0,0,87.3173
64,8192,1,16,95.1787
64,8192,1,32,96.821
64,8192,1,64,98.688
64,8192,1,128,104.853
64,8192,1,256,105.014
64,8192,1,512,104.789
64,8192,1,1024,105.6
64,8192,1,2048,107.659
64,8192,1,4096,110.228
64,8192,1,8192,121.963
64,8192,1,16384,139.883
64,8192,2,16,94.101
64,8192,2,32,96.661
64,8192,2,64,99.0827
64,8192,2,128,104.501
64,8192,2,256,104.565
64,8192,2,512,104.757
64,8192,2,1024,107.253
64,8192,2,2048,109.12
64,8192,2,4096,120.117
64,8192,2,8192,137.205
64,8192,2,16384,166.859
64,8192,4,16,93.9413
64,8192,4,32,96.064
64,8192,4,64,98.496
64,8192,4,128,104.907
64,8192,4,256,104.82
64,8192,4,512,106.133
64,8192,4,1024,108.758
64,8192,4,2048,120.192
64,8192,4,4096,137.365
64,8192,4,8192,166.645
64,8192,4,16384,222.837
64,8192,8,16,94.2293
64,8192,8,32,95.914
64,8192,8,64,98.1013
64,8192,8,128,104.875
64,8192,8,256,106.581
64,8192,8,512,111.519
64,8192,8,1024,119.808
64,8192,8,2048,136.107
64,8192,8,4096,166.091
64,8192,8,8192,223.382
64,8192,8,16384,334.677
64,8192,16,16,94.6983
64,8192,16,32,97.462
64,8192,16,64,99.232
64,8192,16,128,106.581
64,8192,16,256,112.799
64,8192,16,512,121.397
64,8192,16,1024,138.197
64,8192,16,2048,168.524
64,8192,16,4096,225.684
64,8192,16,8192,345.504
64,8192,16,16384,572.011
64,8192,32,16,95.1253
64,8192,32,32,98.7947
64,8192,32,64,101.962
64,8192,32,128,113.823
64,8192,32,256,123.552
64,8192,32,512,139.765
64,8192,32,1024,168.468
64,8192,32,2048,227.915
64,8192,32,4096,343.872
64,8192,32,8192,573.184
64,8192,32,16384,1032.57
64,8192,64,16,99.169
64,8192,64,32,103.617
64,8192,64,64,109.205
64,8192,64,128,119.104
64,8192,64,256,135.114
64,8192,64,512,165.183
64,8192,64,1024,224.854
64,8192,64,2048,341.834
64,8192,64,4096,575.242
64,8192,64,8192,1031.48
64,8192,64,16384,1942.09
64,8192,128,16,107.104
64,8192,128,32,116.469
64,8192,128,64,125.888
64,8192,128,128,142.219
64,8192,128,256,172.118
64,8192,128,512,231.882
64,8192,128,1024,350.688
64,8192,128,2048,585.291
64,8192,128,4096,1046.43
64,8192,128,8192,1965.21
64,8192,128,16384,3819.2
64,16384,0,0,138.71
64,16384,1,16,145.653
64,16384,1,32,147.68
64,16384,1,64,150.39
64,16384,1,128,157.12
64,16384,1,256,155.583
64,16384,1,512,156.042
64,16384,1,1024,157.099
64,16384,1,2048,158.581
64,16384,1,4096,161.301
64,16384,1,8192,174.187
64,16384,1,16384,190.293
64,16384,2,16,145.066
64,16384,2,32,147.871
64,16384,2,64,150.465
64,16384,2,128,156.044
64,16384,2,256,156.224
64,16384,2,512,156.469
64,16384,2,1024,157.611
64,16384,2,2048,160.705
64,16384,2,4096,171.584
64,16384,2,8192,189.931
64,16384,2,16384,218.144
64,16384,4,16,146.56
64,16384,4,32,147.851
64,16384,4,64,150.112
64,16384,4,128,156.586
64,16384,4,256,156.981
64,16384,4,512,157.76
64,16384,4,1024,161.098
64,16384,4,2048,171.2
64,16384,4,4096,188.906
64,16384,4,8192,216.8
64,16384,4,16384,274.571
64,16384,8,16,146.496
64,16384,8,32,148.523
64,16384,8,64,150.592
64,16384,8,128,157.195
64,16384,8,256,158.475
64,16384,8,512,162.986
64,16384,8,1024,171.029
64,16384,8,2048,187.83
64,16384,8,4096,217.621
64,16384,8,8192,274.165
64,16384,8,16384,384.416
64,16384,16,16,146.634
64,16384,16,32,149.569
64,16384,16,64,151.509
64,16384,16,128,159.413
64,16384,16,256,164.437
64,16384,16,512,173.397
64,16384,16,1024,189.771
64,16384,16,2048,220.128
64,16384,16,4096,278.741
64,16384,16,8192,396.8
64,16384,16,16384,627.136
64,16384,32,16,147.659
64,16384,32,32,150.164
64,16384,32,64,153.643
64,16384,32,128,165.877
64,16384,32,256,174.464
64,16384,32,512,191.424
64,16384,32,1024,220.939
64,16384,32,2048,278.784
64,16384,32,4096,398.987
64,16384,32,8192,627.018
64,16384,32,16384,1078.38
64,16384,64,16,151.072
64,16384,64,32,155.712
64,16384,64,64,160.458
64,16384,64,128,170.923
64,16384,64,256,187.498
64,16384,64,512,217.866
64,16384,64,1024,276.128
64,16384,64,2048,394.038
64,16384,64,4096,623.605
64,16384,64,8192,1087.27
64,16384,64,16384,1988.51
64,16384,128,16,157.973
64,16384,128,32,167.296
64,16384,128,64,176.81
64,16384,128,128,193.919
64,16384,128,256,223.807
64,16384,128,512,283.765
64,16384,128,1024,403.637
64,16384,128,2048,630.581
64,16384,128,4096,1092.49
64,16384,128,8192,2030.46
64,16384,128,16384,3878.14
128,0,0,0,23.2747
128,0,1,16,29.9733
128,0,1,32,31.8937
128,0,1,64,34.144
128,0,1,128,40.0847
128,0,1,256,40.384
128,0,1,512,40.448
128,0,1,1024,40.928
128,0,1,2048,42.037
128,0,1,4096,44.3203
128,0,1,8192,55.3807
128,0,1,16384,72.352
128,0,2,16,29.7917
128,0,2,32,31.84
128,0,2,64,34.2077
128,0,2,128,40.4163
128,0,2,256,40.256
128,0,2,512,40.4697
128,0,2,1024,41.664
128,0,2,2048,43.5947
128,0,2,4096,53.8027
128,0,2,8192,70.144
128,0,2,16384,99.3917
128,0,4,16,29.8663
128,0,4,32,31.7973
128,0,4,64,34.1977
128,0,4,128,40.309
128,0,4,256,40.8103
128,0,4,512,41.4393
128,0,4,1024,43.488
128,0,4,2048,53.1307
128,0,4,4096,70.72
128,0,4,8192,99.3173
128,0,4,16384,155.008
