pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
128,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0157,2
128,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0086,2
128,n<=128,sr<=40%,kvB<=1k,kp=0,0.0121,2
128,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.0125,2
128,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.0087,2
128,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.0138,2
128,n<=128,sr<=40%,kvB<=4k,kp<=512,0.0096,2
128,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0202,2
128,n<=128,sr<=40%,kvB<=4k,kp=0,0.0079,2
128,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0419,8
128,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0404,8
128,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0422,8
128,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0401,8
128,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.041,8
128,n<=128,sr<=5%,kvB<=16k,kp=0,0.0411,8
128,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0499,8
128,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0508,8
128,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0527,8
128,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0508,8
128,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0498,8
128,n<=128,sr<=5%,kvB<=1k,kp=0,0.051,8
128,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0421,8
128,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0411,8
128,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.042,8
128,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0415,8
128,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0406,8
128,n<=128,sr<=5%,kvB<=4k,kp=0,0.0417,8
128,n<=128,sr<=70%,kvB<=16k,kp<=1k,-0.0293,2
128,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0325,2
128,n<=128,sr<=70%,kvB<=16k,kp<=4k,-0.025,2
128,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0315,2
128,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0247,2
128,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0331,2
128,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0563,2
128,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0573,2
128,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.0729,2
128,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0491,2
128,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.072,2
128,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0592,2
128,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.0365,2
128,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0376,2
128,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0221,2
128,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0264,2
128,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0404,2
128,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0276,2
128,n<=128,sr>70%,kvB<=16k,kp<=1k,-0.0855,4
128,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.0739,4
128,n<=128,sr>70%,kvB<=16k,kp<=4k,-0.0716,4
128,n<=128,sr>70%,kvB<=16k,kp<=512,-0.0713,4
128,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0719,4
128,n<=128,sr>70%,kvB<=16k,kp=0,-0.0742,4
128,n<=128,sr>70%,kvB<=1k,kp<=1k,-0.0923,4
128,n<=128,sr>70%,kvB<=1k,kp<=2k,-0.1242,4
128,n<=128,sr>70%,kvB<=1k,kp<=4k,-0.0858,4
128,n<=128,sr>70%,kvB<=1k,kp<=512,-0.1157,4
128,n<=128,sr>70%,kvB<=1k,kp<=8k,-0.1362,4
128,n<=128,sr>70%,kvB<=1k,kp=0,-0.1033,4
128,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.0927,4
128,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.0748,4
128,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.0714,4
128,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0815,4
128,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.0737,4
128,n<=128,sr>70%,kvB<=4k,kp=0,-0.126,4
128,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.1561,4
128,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1497,4
128,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.1462,4
128,n<=16,sr<=15%,kvB<=16k,kp<=512,0.151,4
128,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.1486,4
128,n<=16,sr<=15%,kvB<=16k,kp=0,0.1504,4
128,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.2165,4
128,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.208,4
128,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.1998,4
128,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1955,4
128,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.2008,4
128,n<=16,sr<=15%,kvB<=1k,kp=0,0.1952,4
128,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1597,4
128,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.147,4
128,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.1644,4
128,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1543,4
128,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.1465,4
128,n<=16,sr<=15%,kvB<=4k,kp=0,0.1499,4
128,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.5444,4
128,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.5436,4
128,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.5431,4
128,n<=16,sr<=40%,kvB<=16k,kp<=512,0.5427,4
128,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.5414,4
128,n<=16,sr<=40%,kvB<=16k,kp=0,0.5463,4
128,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.5069,4
128,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.5103,4
128,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.5014,4
128,n<=16,sr<=40%,kvB<=1k,kp<=512,0.5127,4
128,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.5122,4
128,n<=16,sr<=40%,kvB<=1k,kp=0,0.514,4
128,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.5302,4
128,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.5271,4
128,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.527,4
128,n<=16,sr<=40%,kvB<=4k,kp<=512,0.5269,4
128,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.5253,4
128,n<=16,sr<=40%,kvB<=4k,kp=0,0.5267,4
128,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.3271,2
128,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.3353,2
128,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.3353,2
128,n<=16,sr<=70%,kvB<=16k,kp<=512,0.334,2
128,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.3315,2
128,n<=16,sr<=70%,kvB<=16k,kp=0,0.3292,2
128,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.2782,2
128,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.2756,2
128,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.2613,2
128,n<=16,sr<=70%,kvB<=1k,kp<=512,0.2616,2
128,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.2457,2
128,n<=16,sr<=70%,kvB<=1k,kp=0,0.2733,2
128,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.307,2
128,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.3217,2
128,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.3085,2
128,n<=16,sr<=70%,kvB<=4k,kp<=512,0.3196,2
128,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.306,2
128,n<=16,sr<=70%,kvB<=4k,kp=0,0.3109,2
128,n<=16,sr>70%,kvB<=16k,kp<=1k,0.5128,4
128,n<=16,sr>70%,kvB<=16k,kp<=2k,0.5219,4
128,n<=16,sr>70%,kvB<=16k,kp<=4k,0.5313,4
128,n<=16,sr>70%,kvB<=16k,kp<=512,0.5173,4
128,n<=16,sr>70%,kvB<=16k,kp<=8k,0.4968,4
128,n<=16,sr>70%,kvB<=16k,kp=0,0.5117,4
128,n<=16,sr>70%,kvB<=1k,kp<=1k,0.5192,4
128,n<=16,sr>70%,kvB<=1k,kp<=2k,0.5104,4
128,n<=16,sr>70%,kvB<=1k,kp<=4k,0.569,4
128,n<=16,sr>70%,kvB<=1k,kp<=512,0.5697,4
128,n<=16,sr>70%,kvB<=1k,kp<=8k,0.5772,4
128,n<=16,sr>70%,kvB<=1k,kp=0,0.5485,4
128,n<=16,sr>70%,kvB<=4k,kp<=1k,0.4832,4
128,n<=16,sr>70%,kvB<=4k,kp<=2k,0.5206,4
128,n<=16,sr>70%,kvB<=4k,kp<=4k,0.5171,4
128,n<=16,sr>70%,kvB<=4k,kp<=512,0.5495,4
128,n<=16,sr>70%,kvB<=4k,kp<=8k,0.5043,4
128,n<=16,sr>70%,kvB<=4k,kp=0,0.5105,4
128,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.0159,2
128,n<=2,sr<=70%,kvB<=16k,kp<=2k,-0.0065,2
128,n<=2,sr<=70%,kvB<=16k,kp<=4k,-0.0061,2
128,n<=2,sr<=70%,kvB<=16k,kp<=512,0.0023,2
128,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.0136,2
128,n<=2,sr<=70%,kvB<=16k,kp=0,-0.0041,2
128,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.0162,2
128,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.1235,2
128,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.0765,2
128,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.0634,2
128,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.0346,2
128,n<=2,sr<=70%,kvB<=1k,kp=0,-0.0051,2
128,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.0392,2
128,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.0566,2
128,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.0475,2
128,n<=2,sr<=70%,kvB<=4k,kp<=512,0.0222,2
128,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.0225,2
128,n<=2,sr<=70%,kvB<=4k,kp=0,0.0207,2
128,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.2946,6
128,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.2923,6
128,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.303,6
128,n<=32,sr<=15%,kvB<=16k,kp<=512,0.2979,6
128,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.2917,6
128,n<=32,sr<=15%,kvB<=16k,kp=0,0.2982,6
128,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.2982,6
128,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.3105,6
128,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.2943,6
128,n<=32,sr<=15%,kvB<=1k,kp<=512,0.3232,6
128,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.3087,6
128,n<=32,sr<=15%,kvB<=1k,kp=0,0.2942,6
128,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.2839,6
128,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.2797,6
128,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.2943,6
128,n<=32,sr<=15%,kvB<=4k,kp<=512,0.2811,6
128,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.2862,6
128,n<=32,sr<=15%,kvB<=4k,kp=0,0.2777,6
128,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.252,2
128,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.2553,2
128,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.2342,2
128,n<=32,sr<=40%,kvB<=16k,kp<=512,0.2695,2
128,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.2605,2
128,n<=32,sr<=40%,kvB<=16k,kp=0,0.237,2
128,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.2433,2
128,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2485,2
128,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.2485,2
128,n<=32,sr<=40%,kvB<=1k,kp<=512,0.2607,2
128,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.2531,2
128,n<=32,sr<=40%,kvB<=1k,kp=0,0.2116,2
128,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.2421,2
128,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.2164,2
128,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.2486,2
128,n<=32,sr<=40%,kvB<=4k,kp<=512,0.2236,2
128,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.2079,2
128,n<=32,sr<=40%,kvB<=4k,kp=0,0.2402,2
128,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.2889,2
128,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.3125,2
128,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.287,2
128,n<=32,sr<=5%,kvB<=16k,kp<=512,0.2843,2
128,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.3016,2
128,n<=32,sr<=5%,kvB<=16k,kp=0,0.2853,2
128,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.2977,2
128,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.2917,2
128,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.315,2
128,n<=32,sr<=5%,kvB<=1k,kp<=512,0.2903,2
128,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.2884,2
128,n<=32,sr<=5%,kvB<=1k,kp=0,0.3051,2
128,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.2825,2
128,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.2978,2
128,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.2971,2
128,n<=32,sr<=5%,kvB<=4k,kp<=512,0.2953,2
128,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.2845,2
128,n<=32,sr<=5%,kvB<=4k,kp=0,0.2843,2
128,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.2759,2
128,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.2828,2
128,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.275,2
128,n<=32,sr<=70%,kvB<=16k,kp<=512,0.2822,2
128,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.2868,2
128,n<=32,sr<=70%,kvB<=16k,kp=0,0.3191,2
128,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.2641,2
128,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.2975,2
128,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.2668,2
128,n<=32,sr<=70%,kvB<=1k,kp<=512,0.2715,2
128,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.2649,2
128,n<=32,sr<=70%,kvB<=1k,kp=0,0.2832,2
128,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.2893,2
128,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.2851,2
128,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.295,2
128,n<=32,sr<=70%,kvB<=4k,kp<=512,0.2715,2
128,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.2739,2
128,n<=32,sr<=70%,kvB<=4k,kp=0,0.319,2
128,n<=32,sr>70%,kvB<=16k,kp<=1k,0.8085,4
128,n<=32,sr>70%,kvB<=16k,kp<=2k,0.7977,4
128,n<=32,sr>70%,kvB<=16k,kp<=4k,0.8051,4
128,n<=32,sr>70%,kvB<=16k,kp<=512,0.7858,4
128,n<=32,sr>70%,kvB<=16k,kp<=8k,0.7773,4
128,n<=32,sr>70%,kvB<=16k,kp=0,0.7927,4
128,n<=32,sr>70%,kvB<=1k,kp<=1k,0.7052,4
128,n<=32,sr>70%,kvB<=1k,kp<=2k,0.7806,4
128,n<=32,sr>70%,kvB<=1k,kp<=4k,0.6889,4
128,n<=32,sr>70%,kvB<=1k,kp<=512,0.7413,4
128,n<=32,sr>70%,kvB<=1k,kp<=8k,0.7927,4
128,n<=32,sr>70%,kvB<=1k,kp=0,0.7738,4
128,n<=32,sr>70%,kvB<=4k,kp<=1k,0.7397,4
128,n<=32,sr>70%,kvB<=4k,kp<=2k,0.7316,4
128,n<=32,sr>70%,kvB<=4k,kp<=4k,0.778,4
128,n<=32,sr>70%,kvB<=4k,kp<=512,0.7669,4
128,n<=32,sr>70%,kvB<=4k,kp<=8k,0.8226,4
128,n<=32,sr>70%,kvB<=4k,kp=0,0.8156,4
128,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.0045,2
128,n<=4,sr<=40%,kvB<=16k,kp<=2k,-0.0003,2
128,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.0037,2
128,n<=4,sr<=40%,kvB<=16k,kp<=512,0.0051,2
128,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.0088,2
128,n<=4,sr<=40%,kvB<=16k,kp=0,0.0042,2
128,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.0427,2
128,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.0488,2
128,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.0468,2
128,n<=4,sr<=40%,kvB<=1k,kp<=512,0.0831,2
128,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.0633,2
128,n<=4,sr<=40%,kvB<=1k,kp=0,0.043,2
128,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.0052,2
128,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.0067,2
128,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.0053,2
128,n<=4,sr<=40%,kvB<=4k,kp<=512,0.0038,2
128,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.0102,2
128,n<=4,sr<=40%,kvB<=4k,kp=0,0.0002,2
128,n<=4,sr<=70%,kvB<=16k,kp<=1k,-0.0371,2
128,n<=4,sr<=70%,kvB<=16k,kp<=2k,-0.0535,2
128,n<=4,sr<=70%,kvB<=16k,kp<=4k,-0.0651,2
128,n<=4,sr<=70%,kvB<=16k,kp<=512,-0.0435,2
128,n<=4,sr<=70%,kvB<=16k,kp<=8k,-0.0534,2
128,n<=4,sr<=70%,kvB<=16k,kp=0,-0.0531,2
128,n<=4,sr<=70%,kvB<=1k,kp<=1k,-0.0219,2
128,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.0262,2
128,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.167,2
128,n<=4,sr<=70%,kvB<=1k,kp<=512,-0.0842,2
128,n<=4,sr<=70%,kvB<=1k,kp<=8k,-0.0551,2
128,n<=4,sr<=70%,kvB<=1k,kp=0,-0.1083,2
128,n<=4,sr<=70%,kvB<=4k,kp<=1k,-0.0801,2
128,n<=4,sr<=70%,kvB<=4k,kp<=2k,-0.0672,2
128,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0652,2
128,n<=4,sr<=70%,kvB<=4k,kp<=512,-0.0646,2
128,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.0698,2
128,n<=4,sr<=70%,kvB<=4k,kp=0,-0.0952,2
128,n<=4,sr>70%,kvB<=16k,kp<=1k,0.0203,2
128,n<=4,sr>70%,kvB<=16k,kp<=2k,-0.025,2
128,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.0412,2
128,n<=4,sr>70%,kvB<=16k,kp<=512,-0.0379,2
128,n<=4,sr>70%,kvB<=16k,kp<=8k,-0.005,2
128,n<=4,sr>70%,kvB<=16k,kp=0,-0.0129,2
128,n<=4,sr>70%,kvB<=1k,kp<=1k,0.0483,2
128,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.0326,2
128,n<=4,sr>70%,kvB<=1k,kp<=4k,0.0006,2
128,n<=4,sr>70%,kvB<=1k,kp<=512,0.1011,2
128,n<=4,sr>70%,kvB<=1k,kp<=8k,-0.0451,2
128,n<=4,sr>70%,kvB<=1k,kp=0,0.0586,2
128,n<=4,sr>70%,kvB<=4k,kp<=1k,-0.0809,2
128,n<=4,sr>70%,kvB<=4k,kp<=2k,-0.0657,2
128,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.0468,2
128,n<=4,sr>70%,kvB<=4k,kp<=512,-0.0833,2
128,n<=4,sr>70%,kvB<=4k,kp<=8k,-0.1091,2
128,n<=4,sr>70%,kvB<=4k,kp=0,-0.0581,2
128,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.1079,4
128,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.1097,4
128,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.1095,4
128,n<=64,sr<=15%,kvB<=16k,kp<=512,0.1109,4
128,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.1098,4
128,n<=64,sr<=15%,kvB<=16k,kp=0,0.1148,4
128,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.1187,4
128,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.1298,4
128,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.1207,4
128,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1194,4
128,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.1261,4
128,n<=64,sr<=15%,kvB<=1k,kp=0,0.1288,4
128,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.1101,4
128,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.105,4
128,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.1021,4
128,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1094,4
128,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.1072,4
128,n<=64,sr<=15%,kvB<=4k,kp=0,0.1001,4
128,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.0727,2
128,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.0719,2
128,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.0762,2
128,n<=64,sr<=40%,kvB<=16k,kp<=512,0.0728,2
128,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.0736,2
128,n<=64,sr<=40%,kvB<=16k,kp=0,0.0772,2
128,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.0863,2
128,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.0751,2
128,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.0782,2
128,n<=64,sr<=40%,kvB<=1k,kp<=512,0.0906,2
128,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.0784,2
128,n<=64,sr<=40%,kvB<=1k,kp=0,0.0867,2
128,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.07,2
128,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0724,2
128,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.0731,2
128,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0658,2
128,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.0661,2
128,n<=64,sr<=40%,kvB<=4k,kp=0,0.0716,2
128,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.1253,6
128,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.1225,6
128,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.1258,6
128,n<=64,sr<=5%,kvB<=16k,kp<=512,0.1276,6
128,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.1283,6
128,n<=64,sr<=5%,kvB<=16k,kp=0,0.1268,6
128,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.1343,6
128,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.1354,6
128,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.1366,6
128,n<=64,sr<=5%,kvB<=1k,kp<=512,0.1328,6
128,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.1402,6
128,n<=64,sr<=5%,kvB<=1k,kp=0,0.1344,6
128,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.128,6
128,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.1256,6
128,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.1309,6
128,n<=64,sr<=5%,kvB<=4k,kp<=512,0.1305,6
128,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.1285,6
128,n<=64,sr<=5%,kvB<=4k,kp=0,0.1265,6
128,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.1217,2
128,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.1284,2
128,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.1213,2
128,n<=64,sr<=70%,kvB<=16k,kp<=512,0.1247,2
128,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.1227,2
128,n<=64,sr<=70%,kvB<=16k,kp=0,0.1137,2
128,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.0969,2
128,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.095,2
128,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.103,2
128,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0892,2
128,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.1151,2
128,n<=64,sr<=70%,kvB<=1k,kp=0,0.1251,2
128,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.1074,2
128,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.1146,2
128,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.1279,2
128,n<=64,sr<=70%,kvB<=4k,kp<=512,0.1264,2
128,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.1098,2
128,n<=64,sr<=70%,kvB<=4k,kp=0,0.1013,2
128,n<=64,sr>70%,kvB<=16k,kp<=1k,0.0575,4
128,n<=64,sr>70%,kvB<=16k,kp<=2k,0.0661,4
128,n<=64,sr>70%,kvB<=16k,kp<=4k,0.0531,4
128,n<=64,sr>70%,kvB<=16k,kp<=512,0.0408,4
128,n<=64,sr>70%,kvB<=16k,kp<=8k,0.0757,4
128,n<=64,sr>70%,kvB<=16k,kp=0,0.0628,4
128,n<=64,sr>70%,kvB<=1k,kp<=1k,0.0947,4
128,n<=64,sr>70%,kvB<=1k,kp<=2k,0.075,4
128,n<=64,sr>70%,kvB<=1k,kp<=4k,0.0834,4
128,n<=64,sr>70%,kvB<=1k,kp<=512,0.0799,4
128,n<=64,sr>70%,kvB<=1k,kp<=8k,0.0884,4
128,n<=64,sr>70%,kvB<=1k,kp=0,0.0745,4
128,n<=64,sr>70%,kvB<=4k,kp<=1k,0.0686,4
128,n<=64,sr>70%,kvB<=4k,kp<=2k,0.045,4
128,n<=64,sr>70%,kvB<=4k,kp<=4k,0.0531,4
128,n<=64,sr>70%,kvB<=4k,kp<=512,0.0561,4
128,n<=64,sr>70%,kvB<=4k,kp<=8k,0.065,4
128,n<=64,sr>70%,kvB<=4k,kp=0,0.067,4
128,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.1288,2
128,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.1268,2
128,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.1295,2
128,n<=8,sr<=15%,kvB<=16k,kp<=512,0.136,2
128,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.1335,2
128,n<=8,sr<=15%,kvB<=16k,kp=0,0.1342,2
128,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0738,2
