prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
256,16,128,8192,7659.52
256,16,128,16384,15118.3
256,32,0,0,124.724
256,32,1,16,131.306
256,32,1,32,133.12
256,32,1,64,136.095
256,32,1,128,141.556
256,32,1,256,141.695
256,32,1,512,142.9
256,32,1,1024,145.524
256,32,1,2048,156.65
256,32,1,4096,174.079
256,32,1,8192,202.452
256,32,1,16384,260.073
256,32,2,16,130.11
256,32,2,32,133.471
256,32,2,64,135.283
256,32,2,128,142.697
256,32,2,256,143.657
256,32,2,512,148.33
256,32,2,1024,156.586
256,32,2,2048,174.099
256,32,2,4096,200.872
256,32,2,8192,260.776
256,32,2,16384,370.322
256,32,4,16,131.253
256,32,4,32,133.299
256,32,4,64,136.394
256,32,4,128,143.923
256,32,4,256,148.223
256,32,4,512,158.643
256,32,4,1024,174.59
256,32,4,2048,203.783
256,32,4,4096,264.317
256,32,4,8192,380.177
256,32,4,16384,606.842
256,32,8,16,132.191
256,32,8,32,135.102
256,32,8,64,138.452
256,32,8,128,150.782
256,32,8,256,158.25
256,32,8,512,174.654
256,32,8,1024,205.14
256,32,8,2048,263.422
256,32,8,4096,378.994
256,32,8,8192,606.874
256,32,8,16384,1067.15
256,32,16,16,134.634
256,32,16,32,140.32
256,32,16,64,145.726
256,32,16,128,154.879
256,32,16,256,171.839
256,32,16,512,200.616
256,32,16,1024,262.472
256,32,16,2048,375.601
256,32,16,4096,609.487
256,32,16,8192,1059.37
256,32,16,16384,1971.92
256,32,32,16,142.154
256,32,32,32,153.3
256,32,32,64,162.463
256,32,32,128,179.742
256,32,32,256,209.257
256,32,32,512,268.189
256,32,32,1024,384.007
256,32,32,2048,618.032
256,32,32,4096,1080.16
256,32,32,8192,2011.08
256,32,32,16384,3858.16
256,32,64,16,154.462
256,32,64,32,174.067
256,32,64,64,190.526
256,32,64,128,220.649
256,32,64,256,280.136
256,32,64,512,399.229
256,32,64,1024,632.859
256,32,64,2048,1105.81
256,32,64,4096,2048.45
256,32,64,8192,3924.04
256,32,64,16384,7678.07
256,32,128,16,176.906
256,32,128,32,206.143
256,32,128,64,237.086
256,32,128,128,297.534
256,32,128,256,412.744
256,32,128,512,646.096
256,32,128,1024,1106.48
256,32,128,2048,2051.64
256,32,128,4096,3895.07
256,32,128,8192,7627.97
256,32,128,16384,15113.2
256,64,0,0,123.764
256,64,1,16,130.666
256,64,1,32,132.404
256,64,1,64,134.772
256,64,1,128,141.844
256,64,1,256,141.791
256,64,1,512,143.594
256,64,1,1024,145.823
256,64,1,2048,156.575
256,64,1,4096,174.772
256,64,1,8192,203.166
256,64,1,16384,262.088
256,64,2,16,130.815
256,64,2,32,132.564
256,64,2,64,135.519
256,64,2,128,142.356
256,64,2,256,143.828
256,64,2,512,148.296
256,64,2,1024,156.894
256,64,2,2048,175.124
256,64,2,4096,202.163
256,64,2,8192,259.049
256,64,2,16384,372.403
256,64,4,16,131.103
256,64,4,32,133.706
256,64,4,64,136.212
256,64,4,128,144.67
256,64,4,256,148.596
256,64,4,512,158.517
256,64,4,1024,174.271
256,64,4,2048,205.576
256,64,4,4096,265.522
256,64,4,8192,380.689
256,64,4,16384,606.31
256,64,8,16,132.372
256,64,8,32,134.879
256,64,8,64,137.929
256,64,8,128,150.026
256,64,8,256,159.178
256,64,8,512,175.103
256,64,8,1024,205.929
256,64,8,2048,265.182
256,64,8,4096,379.069
256,64,8,8192,610.758
256,64,8,16384,1065.28
256,64,16,16,135.188
256,64,16,32,140.532
256,64,16,64,145.3
256,64,16,128,155.39
256,64,16,256,170.44
256,64,16,512,201.822
256,64,16,1024,259.912
256,64,16,2048,375.208
256,64,16,4096,604.656
256,64,16,8192,1062.11
256,64,16,16384,1974.87
256,64,32,16,142.314
256,64,32,32,152.969
256,64,32,64,162.132
256,64,32,128,178.228
256,64,32,256,208.65
256,64,32,512,268.615
256,64,32,1024,383.591
256,64,32,2048,618.533
256,64,32,4096,1080.96
256,64,32,8192,2009.47
256,64,32,16384,3863.3
256,64,64,16,154.313
256,64,64,32,173.567
256,64,64,64,190.461
256,64,64,128,221.118
256,64,64,256,280.36
256,64,64,512,397.181
256,64,64,1024,632.997
256,64,64,2048,1107.07
256,64,64,4096,2045.93
256,64,64,8192,3937.15
256,64,64,16384,7737.62
256,64,128,16,177.589
256,64,128,32,206.43
256,64,128,64,236.947
256,64,128,128,296.222
256,64,128,256,413.853
256,64,128,512,647.173
256,64,128,1024,1109.3
256,64,128,2048,2031.66
256,64,128,4096,3895.35
256,64,128,8192,7672.23
256,64,128,16384,15110.6
256,128,0,0,127.125
256,128,1,16,133.78
256,128,1,32,135.637
256,128,1,64,138.42
256,128,1,128,144.895
256,128,1,256,145.396
256,128,1,512,146.11
256,128,1,1024,149.386
256,128,1,2048,159.199
256,128,1,4096,176.777
256,128,1,8192,204.105
256,128,1,16384,263.581
256,128,2,16,133.589
256,128,2,32,135.53
256,128,2,64,138.709
256,128,2,128,144.65
256,128,2,256,146.131
256,128,2,512,151.743
256,128,2,1024,159.113
256,128,2,2048,177.161
256,128,2,4096,204.574
256,128,2,8192,263.956
256,128,2,16384,372.284
256,128,4,16,133.919
256,128,4,32,136.661
256,128,4,64,139.637
256,128,4,128,146.739
256,128,4,256,151.391
256,128,4,512,161.299
256,128,4,1024,178.079
256,128,4,2048,208.137
256,128,4,4096,265.533
256,128,4,8192,385.095
256,128,4,16384,612.123
256,128,8,16,134.665
256,128,8,32,137.94
256,128,8,64,140.714
256,128,8,128,153.493
256,128,8,256,161.834
256,128,8,512,178.324
256,128,8,1024,208.658
256,128,8,2048,267.463
256,128,8,4096,382.365
256,128,8,8192,617.349
256,128,8,16384,1071.07
256,128,16,16,137.77
256,128,16,32,143.124
256,128,16,64,148.383
256,128,16,128,158.345
256,128,16,256,174.175
256,128,16,512,205.139
256,128,16,1024,262.163
256,128,16,2048,380.807
256,128,16,4096,608.123
256,128,16,8192,1062.21
256,128,16,16384,1968.71
256,128,32,16,145.14
256,128,32,32,156.521
256,128,32,64,164.639
256,128,32,128,181.972
256,128,32,256,211.369
256,128,32,512,271.87
256,128,32,1024,387.154
256,128,32,2048,620.997
256,128,32,4096,1085.61
256,128,32,8192,2016.1
256,128,32,16384,3874.88
256,128,64,16,157.439
256,128,64,32,177.012
256,128,64,64,193.354
256,128,64,128,224.861
256,128,64,256,282.856
256,128,64,512,401.084
256,128,64,1024,636.571
256,128,64,2048,1106.12
256,128,64,4096,2046.9
256,128,64,8192,3938.25
256,128,64,16384,7707.49
256,128,128,16,179.743
256,128,128,32,209.971
256,128,128,64,240.671
256,128,128,128,299.539
256,128,128,256,416.199
256,128,128,512,649.926
256,128,128,1024,1113.62
256,128,128,2048,2035.71
256,128,128,4096,3922.7
256,128,128,8192,7638.66
256,128,128,16384,15120.1
256,256,0,0,138.698
256,256,1,16,145.075
256,256,1,32,146.91
256,256,1,64,149.876
256,256,1,128,156.149
256,256,1,256,156.169
256,256,1,512,157.343
256,256,1,1024,160.917
256,256,1,2048,170.633
256,256,1,4096,189.417
256,256,1,8192,215.891
256,256,1,16384,274.61
256,256,2,16,145.215
256,256,2,32,146.729
256,256,2,64,149.578
256,256,2,128,156.884
256,256,2,256,157.748
256,256,2,512,162.996
256,256,2,1024,170.388
256,256,2,2048,188.949
256,256,2,4096,216.083
256,256,2,8192,274.781
256,256,2,16384,384.103
256,256,4,16,145.321
256,256,4,32,147.539
256,256,4,64,150.889
256,256,4,128,158.772
256,256,4,256,163.69
256,256,4,512,173.14
256,256,4,1024,188.863
256,256,4,2048,220.777
256,256,4,4096,277.203
256,256,4,8192,394.941
256,256,4,16384,625.839
256,256,8,16,146.227
256,256,8,32,149.183
256,256,8,64,153.46
256,256,8,128,165.46
256,256,8,256,173.256
256,256,8,512,189.672
256,256,8,1024,220.052
256,256,8,2048,277.885
256,256,8,4096,393.939
256,256,8,8192,624.913
256,256,8,16384,1078.26
256,256,16,16,148.863
256,256,16,32,154.676
256,256,16,64,160.008
256,256,16,128,169.673
256,256,16,256,185.641
256,256,16,512,215.839
256,256,16,1024,275.027
256,256,16,2048,390.333
256,256,16,4096,619.707
256,256,16,8192,1075.73
256,256,16,16384,1987.17
256,256,32,16,155.668
256,256,32,32,167.392
256,256,32,64,176.287
256,256,32,128,193.183
256,256,32,256,223.359
256,256,32,512,281.736
256,256,32,1024,397.458
256,256,32,2048,632.325
256,256,32,4096,1097.85
256,256,32,8192,2027.44
256,256,32,16384,3883.51
256,256,64,16,168.884
256,256,64,32,187.636
256,256,64,64,204.36
256,256,64,128,236.584
256,256,64,256,294.931
256,256,64,512,412.2
256,256,64,1024,645.84
256,256,64,2048,1124.76
256,256,64,4096,2059.84
256,256,64,8192,3946.12
256,256,64,16384,7744.46
256,256,128,16,191.477
256,256,128,32,220.564
256,256,128,64,251.762
256,256,128,128,311.88
256,256,128,256,428.711
256,256,128,512,662.715
256,256,128,1024,1127.7
256,256,128,2048,2047.3
256,256,128,4096,3932.65
256,256,128,8192,7643.94
256,256,128,16384,15125
256,512,0,0,162.282
256,512,1,16,168.446
256,512,1,32,170.729
256,512,1,64,173.108
256,512,1,128,179.465
256,512,1,256,178.751
256,512,1,512,181.886
256,512,1,1024,183.444
256,512,1,2048,194.206
256,512,1,4096,212.479
256,512,1,8192,239.933
256,512,1,16384,297.182
256,512,2,16,168.318
256,512,2,32,171.23
256,512,2,64,173.834
256,512,2,128,180.49
256,512,2,256,182.143
256,512,2,512,186.302
256,512,2,1024,195.017
256,512,2,2048,212.499
256,512,2,4096,240.361
256,512,2,8192,298.291
256,512,2,16384,408.22
256,512,4,16,168.041
256,512,4,32,171.455
256,512,4,64,174.729
256,512,4,128,181.62
256,512,4,256,186.504
256,512,4,512,197.098
256,512,4,1024,212.264
256,512,4,2048,243.625
256,512,4,4096,301.224
256,512,4,8192,417.01
256,512,4,16384,645.893
256,512,8,16,170.207
256,512,8,32,173.332
256,512,8,64,175.881
256,512,8,128,187.635
256,512,8,256,197.471
256,512,8,512,213.172
256,512,8,1024,242.985
256,512,8,2048,301.992
256,512,8,4096,418.152
256,512,8,8192,642.853
256,512,8,16384,1098.13
256,512,16,16,172.382
256,512,16,32,178.537
256,512,16,64,182.772
256,512,16,128,193.224
256,512,16,256,208.436
256,512,16,512,239.294
256,512,16,1024,298.067
256,512,16,2048,414.908
256,512,16,4096,639.408
256,512,16,8192,1104.34
256,512,16,16384,2018.95
256,512,32,16,179.817
256,512,32,32,191.017
256,512,32,64,199.955
256,512,32,128,217.076
256,512,32,256,245.214
256,512,32,512,306.567
256,512,32,1024,421.586
256,512,32,2048,657.456
256,512,32,4096,1123.05
256,512,32,8192,2044.7
256,512,32,16384,3903.61
256,512,64,16,192.831
256,512,64,32,211.241
256,512,64,64,227.581
256,512,64,128,259.721
256,512,64,256,318.204
256,512,64,512,435.772
256,512,64,1024,668.731
256,512,64,2048,1141.5
256,512,64,4096,2090.06
256,512,64,8192,3966.56
256,512,64,16384,7754.82
256,512,128,16,215.113
256,512,128,32,244.158
256,512,128,64,275.305
256,512,128,128,335.111
256,512,128,256,453.597
256,512,128,512,688.688
256,512,128,1024,1140.42
256,512,128,2048,2070.31
256,512,128,4096,3950.42
256,512,128,8192,7666.56
256,512,128,16384,15151.9
256,1024,0,0,209.096
256,1024,1,16,216.638
256,1024,1,32,218.547
256,1024,1,64,221.726
256,1024,1,128,227.262
256,1024,1,256,227.838
256,1024,1,512,229.801
256,1024,1,1024,230.974
256,1024,1,2048,242.419
256,1024,1,4096,259.87
256,1024,1,8192,287.646
256,1024,1,16384,346.823
256,1024,2,16,216.02
256,1024,2,32,218.398
256,1024,2,64,221.428
256,1024,2,128,228.232
256,1024,2,256,229.416
256,1024,2,512,233.576
256,1024,2,1024,242.111
256,1024,2,2048,260.456
256,1024,2,4096,287.71
256,1024,2,8192,345.299
256,1024,2,16384,454.865
256,1024,4,16,216.489
256,1024,4,32,219.828
256,1024,4,64,223.07
256,1024,4,128,229.246
256,1024,4,256,234.484
256,1024,4,512,243.646
256,1024,4,1024,260.137
256,1024,4,2048,291.261
256,1024,4,4096,350.621
256,1024,4,8192,466.855
256,1024,4,16384,693.243
256,1024,8,16,217.8
256,1024,8,32,221.096
256,1024,8,64,223.88
256,1024,8,128,236.062
256,1024,8,256,244.703
256,1024,8,512,260.904
256,1024,8,1024,291.646
256,1024,8,2048,350.205
256,1024,8,4096,465.341
256,1024,8,8192,693.221
256,1024,8,16384,1155.95
256,1024,16,16,221.566
256,1024,16,32,226.611
256,1024,16,64,231.806
256,1024,16,128,242.024
256,1024,16,256,256.99
256,1024,16,512,287.187
256,1024,16,1024,347.325
256,1024,16,2048,463.718
256,1024,16,4096,690.543
256,1024,16,8192,1154.09
256,1024,16,16384,2055.88
256,1024,32,16,227.71
256,1024,32,32,239.336
256,1024,32,64,247.668
256,1024,32,128,264.392
256,1024,32,256,294.963
256,1024,32,512,355.304
256,1024,32,1024,471.335
256,1024,32,2048,703.29
256,1024,32,4096,1165.54
256,1024,32,8192,2095.69
256,1024,32,16384,3954.06
256,1024,64,16,240.126
256,1024,64,32,258.793
256,1024,64,64,275.283
256,1024,64,128,307.988
256,1024,64,256,365.939
256,1024,64,512,483.185
256,1024,64,1024,717.786
256,1024,64,2048,1189.43
256,1024,64,4096,2135.12
256,1024,64,8192,4028.53
256,1024,64,16384,7800.47
256,1024,128,16,262.473
256,1024,128,32,291.528
256,1024,128,64,322.216
256,1024,128,128,382.717
256,1024,128,256,499.089
256,1024,128,512,728.656
256,1024,128,1024,1195.07
256,1024,128,2048,2117.07
256,1024,128,4096,4002.78
256,1024,128,8192,7752.77
256,1024,128,16384,15193.9
256,2048,0,0,304.232
256,2048,1,16,310.429
256,2048,1,32,312.595
256,2048,1,64,315.763
256,2048,1,128,321.864
256,2048,1,256,322.451
256,2048,1,512,324.968
256,2048,1,1024,326.088
256,2048,1,2048,337.95
256,2048,1,4096,354.621
256,2048,1,8192,381.575
256,2048,1,16384,440.615
256,2048,2,16,310.824
256,2048,2,32,313.181
256,2048,2,64,315.966
256,2048,2,128,323.613
256,2048,2,256,324.296
256,2048,2,512,328.957
256,2048,2,1024,337.683
256,2048,2,2048,355.09
256,2048,2,4096,382.525
256,2048,2,8192,441.042
256,2048,2,16384,551.366
256,2048,4,16,312.03
256,2048,4,32,314.27
256,2048,4,64,317.042
256,2048,4,128,324.349
256,2048,4,256,328.947
256,2048,4,512,339.39
256,2048,4,1024,354.898
256,2048,4,2048,385.586
256,2048,4,4096,446.204
256,2048,4,8192,562.566
256,2048,4,16384,790.543
256,2048,8,16,312.232
256,2048,8,32,315.464
256,2048,8,64,319.049
256,2048,8,128,330.995
256,2048,8,256,339.922
256,2048,8,512,356.211
256,2048,8,1024,384.999
256,2048,8,2048,445.18
256,2048,8,4096,561.926
256,2048,8,8192,794.298
256,2048,8,16384,1248.53
256,2048,16,16,314.333
256,2048,16,32,321.352
256,2048,16,64,325.597
256,2048,16,128,336.755
256,2048,16,256,351.922
256,2048,16,512,383.091
256,2048,16,1024,441.8
256,2048,16,2048,558.011
256,2048,16,4096,785.753
256,2048,16,8192,1237.88
256,2048,16,16384,2164.26
256,2048,32,16,322.099
256,2048,32,32,333.331
256,2048,32,64,342.803
256,2048,32,128,358.812
256,2048,32,256,388.904
256,2048,32,512,449.202
256,2048,32,1024,564.849
256,2048,32,2048,797.988
256,2048,32,4096,1266.06
256,2048,32,8192,2196.35
256,2048,32,16384,4064.22
256,2048,64,16,335.805
256,2048,64,32,354.877
256,2048,64,64,370.909
256,2048,64,128,402.738
256,2048,64,256,460.477
256,2048,64,512,579.035
256,2048,64,1024,813.316
256,2048,64,2048,1285.19
256,2048,64,4096,2233.06
256,2048,64,8192,4111.37
256,2048,64,16384,7916.43
256,2048,128,16,356.691
256,2048,128,32,384.979
256,2048,128,64,416.775
256,2048,128,128,477.82
256,2048,128,256,594.459
256,2048,128,512,825.913
256,2048,128,1024,1289.63
256,2048,128,2048,2211.79
256,2048,128,4096,4076.96
256,2048,128,8192,7811.31
256,2048,128,16384,15295.3
256,4096,0,0,490.609
256,4096,1,16,497.532
256,4096,1,32,500.284
256,4096,1,64,501.863
256,4096,1,128,508.177
256,4096,1,256,508.06
256,4096,1,512,510.695
256,4096,1,1024,512.902
256,4096,1,2048,523.057
256,4096,1,4096,541.787
256,4096,1,8192,569.403
256,4096,1,16384,626.213
256,4096,2,16,497.82
256,4096,2,32,500.476
256,4096,2,64,502.663
256,4096,2,128,508.689
256,4096,2,256,510.257
256,4096,2,512,513.542
256,4096,2,1024,523.698
256,4096,2,2048,542.738
256,4096,2,4096,568.614
256,4096,2,8192,627.91
256,4096,2,16384,742.425
256,4096,4,16,496.946
256,4096,4,32,500.572
256,4096,4,64,504.422
256,4096,4,128,511.41
256,4096,4,256,515.303
256,4096,4,512,526.151
256,4096,4,1024,541.415
256,4096,4,2048,573.531
256,4096,4,4096,629.488
256,4096,4,8192,747.77
256,4096,4,16384,979.447
256,4096,8,16,499.483
256,4096,8,32,500.955
256,4096,8,64,505.809
256,4096,8,128,517.18
256,4096,8,256,525.969
256,4096,8,512,543.099
256,4096,8,1024,571.611
256,4096,8,2048,629.541
256,4096,8,4096,745.424
256,4096,8,8192,979.576
256,4096,8,16384,1433.03
256,4096,16,16,501.351
256,4096,16,32,507.324
256,4096,16,64,512.007
256,4096,16,128,522.469
256,4096,16,256,536.956
256,4096,16,512,568.518
256,4096,16,1024,627.259
256,4096,16,2048,744.485
256,4096,16,4096,975.299
256,4096,16,8192,1425.39
256,4096,16,16384,2345.8
256,4096,32,16,508.241
256,4096,32,32,519.942
256,4096,32,64,529.404
256,4096,32,128,544.956
256,4096,32,256,575.824
256,4096,32,512,633.904
256,4096,32,1024,751.365
256,4096,32,2048,984.334
256,4096,32,4096,1446.74
256,4096,32,8192,2385.34
256,4096,32,16384,4237.16
256,4096,64,16,522.204
256,4096,64,32,541.489
256,4096,64,64,556.188
256,4096,64,128,588.038
256,4096,64,256,646.683
256,4096,64,512,766.639
256,4096,64,1024,1004.04
256,4096,64,2048,1476.23
256,4096,64,4096,2413.81
256,4096,64,8192,4314.04
256,4096,64,16384,8113.58
256,4096,128,16,543.227
256,4096,128,32,572.828
256,4096,128,64,603.792
256,4096,128,128,663.877
256,4096,128,256,781.264
256,4096,128,512,1010.67
256,4096,128,1024,1475.49
256,4096,128,2048,2413.32
256,4096,128,4096,4259.96
256,4096,128,8192,7992.3
256,4096,128,16384,15482.6
256,8192,0,0,863.108
256,8192,1,16,869.795
256,8192,1,32,872.804
256,8192,1,64,875.897
256,8192,1,128,881.731
256,8192,1,256,881.359
256,8192,1,512,883.3
256,8192,1,1024,885.231
256,8192,1,2048,894.618
256,8192,1,4096,912.612
256,8192,1,8192,942.456
256,8192,1,16384,1001.8
256,8192,2,16,871.482
256,8192,2,32,875.459
256,8192,2,64,875.182
256,8192,2,128,882.114
256,8192,2,256,883.641
256,8192,2,512,888.771
256,8192,2,1024,895.983
256,8192,2,2048,912.675
256,8192,2,4096,943.407
256,8192,2,8192,998.765
256,8192,2,16384,1110.06
256,8192,4,16,870.82
256,8192,4,32,872.91
256,8192,4,64,875.673
256,8192,4,128,883.64
256,8192,4,256,887.256
256,8192,4,512,899.011
256,8192,4,1024,913.667
256,8192,4,2048,945.208
256,8192,4,4096,1004.84
256,8192,4,8192,1120.08
256,8192,4,16384,1349.63
256,8192,8,16,871.449
256,8192,8,32,874.724
256,8192,8,64,875.759
256,8192,8,128,891.161
256,8192,8,256,899.107
256,8192,8,512,914.617
256,8192,8,1024,943.758
256,8192,8,2048,1004.4
256,8192,8,4096,1120.48
256,8192,8,8192,1348.59
256,8192,8,16384,1804.89
256,8192,16,16,874.777
256,8192,16,32,880.431
256,8192,16,64,885.017
256,8192,16,128,895.193
256,8192,16,256,909.743
256,8192,16,512,940.569
256,8192,16,1024,1000.59
256,8192,16,2048,1117.63
256,8192,16,4096,1344.94
256,8192,16,8192,1803.44
256,8192,16,16384,2708.99
256,8192,32,16,880.581
256,8192,32,32,894.179
256,8192,32,64,902.16
256,8192,32,128,919.278
256,8192,32,256,948.025
256,8192,32,512,1006.75
256,8192,32,1024,1120.66
256,8192,32,2048,1357.35
256,8192,32,4096,1817.43
256,8192,32,8192,2750.9
256,8192,32,16384,4605.66
256,8192,64,16,893.071
256,8192,64,32,912.164
256,8192,64,64,929.412
256,8192,64,128,962.349
256,8192,64,256,1020.18
256,8192,64,512,1139.73
256,8192,64,1024,1368.65
256,8192,64,2048,1842.87
256,8192,64,4096,2792.74
256,8192,64,8192,4692.43
256,8192,64,16384,8451.63
256,8192,128,16,916.547
256,8192,128,32,945.859
256,8192,128,64,977.08
256,8192,128,128,1037.01
256,8192,128,256,1152.87
256,8192,128,512,1384.16
256,8192,128,1024,1843.76
256,8192,128,2048,2771.68
256,8192,128,4096,4655.74
256,8192,128,8192,8458.5
256,8192,128,16384,15855.7
256,16384,0,0,1609.74
256,16384,1,16,1615.39
256,16384,1,32,1616.91
256,16384,1,64,1621.12
256,16384,1,128,1627.77
256,16384,1,256,1627.68
256,16384,1,512,1627.99
256,16384,1,1024,1632.28
256,16384,1,2048,1643.87
256,16384,1,4096,1660.07
256,16384,1,8192,1686.48
256,16384,1,16384,1745.99
256,16384,2,16,1614.42
256,16384,2,32,1619.05
256,16384,2,64,1620.98
256,16384,2,128,1628.91
256,16384,2,256,1629.96
256,16384,2,512,1634.75
256,16384,2,1024,1641.96
256,16384,2,2048,1661.77
256,16384,2,4096,1689.02
256,16384,2,8192,1745.26
256,16384,2,16384,1859.35
256,16384,4,16,1617.16
256,16384,4,32,1617.56
256,16384,4,64,1621.2
256,16384,4,128,1628.45
256,16384,4,256,1634.07
256,16384,4,512,1643.77
256,16384,4,1024,1660.55
256,16384,4,2048,1690.96
256,16384,4,4096,1749.72
256,16384,4,8192,1865.99
256,16384,4,16384,2095.35
256,16384,8,16,1616.31
256,16384,8,32,1618.94
256,16384,8,64,1622.86
256,16384,8,128,1636.13
256,16384,8,256,1642.95
256,16384,8,512,1660.7
256,16384,8,1024,1690.59
256,16384,8,2048,1748.73
256,16384,8,4096,1865.25
256,16384,8,8192,2099.41
256,16384,8,16384,2548.29
256,16384,16,16,1620.26
256,16384,16,32,1626.3
256,16384,16,64,1629.47
256,16384,16,128,1640.74
256,16384,16,256,1658.05
256,16384,16,512,1688.15
256,16384,16,1024,1744.09
256,16384,16,2048,1862.1
256,16384,16,4096,2093.21
256,16384,16,8192,2555.28
256,16384,16,16384,3457
256,16384,32,16,1626.53
256,16384,32,32,1638.35
256,16384,32,64,1646.49
256,16384,32,128,1663.15
256,16384,32,256,1692.51
256,16384,32,512,1751.98
256,16384,32,1024,1867.15
256,16384,32,2048,2101.33
256,16384,32,4096,2567.16
256,16384,32,8192,3497.1
256,16384,32,16384,5360.89
256,16384,64,16,1638.74
256,16384,64,32,1660.16
256,16384,64,64,1673.83
256,16384,64,128,1707.79
256,16384,64,256,1766.08
256,16384,64,512,1883.31
256,16384,64,1024,2121.18
256,16384,64,2048,2593.71
256,16384,64,4096,3527.96
256,16384,64,8192,5435.81
256,16384,64,16384,9232.6
256,16384,128,16,1663.41
256,16384,128,32,1691.43
256,16384,128,64,1723.47
256,16384,128,128,1783.37
256,16384,128,256,1899.1
256,16384,128,512,2129.94
256,16384,128,1024,2591.4
256,16384,128,2048,3526.35
256,16384,128,4096,5398.85
256,16384,128,8192,9117.04
256,16384,128,16384,16596.1
512,0,0,0,118.399
512,0,1,16,124.81
512,0,1,32,126.804
512,0,1,64,129.6
512,0,1,128,136.469
512,0,1,256,136.639
512,0,1,512,136.981
512,0,1,1024,140.095
512,0,1,2048,150.164
512,0,1,4096,169.865
512,0,1,8192,196.308
512,0,1,16384,255.326
512,0,2,16,125.321
512,0,2,32,127.082
512,0,2,64,130.196
512,0,2,128,136.725
512,0,2,256,137.407
512,0,2,512,142.772
512,0,2,1024,150.655
512,0,2,2048,169.738
512,0,2,4096,197.748
512,0,2,8192,254.462
512,0,2,16384,366.247
512,0,4,16,125.247
512,0,4,32,127.924
512,0,4,64,130.431
512,0,4,128,138.25
512,0,4,256,143.423
512,0,4,512,152.969
512,0,4,1024,169.801
512,0,4,2048,201.556
512,0,4,4096,257.855
512,0,4,8192,373.671
512,0,4,16384,604.839
512,0,8,16,126.058
512,0,8,32,129.642
512,0,8,64,132.532
512,0,8,128,145.247
512,0,8,256,153.801
512,0,8,512,170.527
512,0,8,1024,201.833
512,0,8,2048,259.529
512,0,8,4096,376.904
512,0,8,8192,602.043
512,0,8,16384,1063.53
512,0,16,16,130.089
512,0,16,32,135.114
512,0,16,64,139.828
512,0,16,128,150.517
512,0,16,256,166.047
512,0,16,512,197.897
512,0,16,1024,255.443
512,0,16,2048,373.107
512,0,16,4096,601.115
512,0,16,8192,1062.27
512,0,16,16384,1970.35
512,0,32,16,137.182
512,0,32,32,148.468
512,0,32,64,157.236
512,0,32,128,174.335
512,0,32,256,204.478
512,0,32,512,264.521
512,0,32,1024,379.08
512,0,32,2048,615.568
512,0,32,4096,1077.29
512,0,32,8192,2013.11
512,0,32,16384,3871.05
512,0,64,16,148.969
512,0,64,32,168.885
512,0,64,64,185.086
512,0,64,128,217.364
512,0,64,256,276.745
512,0,64,512,394.461
512,0,64,1024,630.192
512,0,64,2048,1101.71
512,0,64,4096,2048.22
512,0,64,8192,3938.39
512,0,64,16384,7719.25
512,0,128,16,171.102
512,0,128,32,201.62
512,0,128,64,232.361
512,0,128,128,292.883
512,0,128,256,410.109
512,0,128,512,639.942
512,0,128,1024,1104.38
512,0,128,2048,2026.33
512,0,128,4096,3890.79
512,0,128,8192,7621.89
512,0,128,16384,15109
512,16,0,0,125.546
512,16,1,16,131.775
512,16,1,32,134.377
512,16,1,64,136.575
512,16,1,128,143.637
512,16,1,256,143.593
512,16,1,512,143.925
512,16,1,1024,146.986
512,16,1,2048,157.459
512,16,1,4096,176.276
512,16,1,8192,204.521
512,16,1,16384,261.566
512,16,2,16,131.797
512,16,2,32,135.06
512,16,2,64,136.714
512,16,2,128,143.379
512,16,2,256,144.736
512,16,2,512,149.311
512,16,2,1024,158.111
512,16,2,2048,176.671
512,16,2,4096,203.967
512,16,2,8192,261.086
512,16,2,16384,373.896
512,16,4,16,132.117
512,16,4,32,135.135
512,16,4,64,137.108
512,16,4,128,145.065
512,16,4,256,149.823
512,16,4,512,160.787
512,16,4,1024,176.66
512,16,4,2048,208.425
512,16,4,4096,267.636
512,16,4,8192,383.176
512,16,4,16384,609.361
512,16,8,16,133.556
512,16,8,32,136.169
512,16,8,64,138.869
512,16,8,128,151.668
512,16,8,256,159.977
512,16,8,512,176.436
512,16,8,1024,205.79
512,16,8,2048,265.982
512,16,8,4096,383.324
512,16,8,8192,608.464
512,16,8,16384,1069.68
512,16,16,16,135.838
512,16,16,32,141.343
512,16,16,64,146.259
512,16,16,128,157.375
512,16,16,256,172.798
512,16,16,512,204.265
512,16,16,1024,263.934
512,16,16,2048,381.447
512,16,16,4096,607.845
512,16,16,8192,1067.03
512,16,16,16384,1983.82
512,16,32,16,143.924
512,16,32,32,155.412
512,16,32,64,163.828
512,16,32,128,180.522
512,16,32,256,211.071
512,16,32,512,270.921
512,16,32,1024,388.232
512,16,32,2048,619.964
512,16,32,4096,1082.7
512,16,32,8192,2019.71
512,16,32,16384,3874.44
512,16,64,16,155.231
512,16,64,32,174.378
512,16,64,64,191.092
512,16,64,128,222.89
512,16,64,256,282.014
512,16,64,512,399.986
512,16,64,1024,636.059
512,16,64,2048,1106.99
512,16,64,4096,2048.06
512,16,64,8192,3957.6
512,16,64,16384,7719.21
512,16,128,16,178.772
512,16,128,32,207.892
512,16,128,64,240.393
512,16,128,128,297.982
512,16,128,256,415.079
512,16,128,512,645.061
